MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontage_NaN,MasVnrArea_NaN,GarageYrBlt_NaN,YearBuilt_diff,YearRemodAdd_diff,GarageYrBlt_diff,SalePrice
20,4,4.0943445622221,9.749170192151771,1,3,3,1,4,2,19,5,1,4,5,4,6,1956,1956,2,1,10,10,3,0.0,3,3,3,3,3,3,3,1059,5,0,75,1134,2,4,1,2,7.113956109566034,0,0,7.113956109566034,0,0,1,0,3,1,3,6,4,0,4,4,1956,1,1,284,2,2,2,0,0,0,0,0,0,0,4,2009,3,4,1,0,0,53,53,53,135000
60,4,4.634728988229636,9.482274087459825,1,2,3,1,3,2,13,5,1,4,4,7,5,1991,1991,2,1,9,8,3,0.0,2,3,4,1,3,0,2,48,0,634,422,1104,2,4,1,3,6.815639990074331,1215,0,7.662467815200237,1,0,2,1,4,1,2,8,4,1,3,4,1991,1,3,833,2,2,2,72,192,224,0,0,0,0,11,2007,3,4,0,0,0,16,16,16,238000
20,4,4.465908118654584,9.308283446306149,1,2,3,1,3,2,22,5,1,4,5,6,8,1958,2002,1,1,8,9,3,0.0,1,3,3,2,3,3,3,528,2,411,245,1184,2,4,1,3,7.254177846456518,0,0,7.254177846456518,1,0,1,0,3,1,3,6,2,1,3,4,1990,2,2,601,2,2,2,0,51,0,0,190,0,0,5,2008,3,4,0,0,0,50,6,18,176500
60,4,4.248495242049359,9.043340831280013,1,2,3,1,4,2,13,5,1,4,4,6,5,1994,1994,2,1,9,8,2,105.0,2,2,4,2,2,3,4,814,5,0,114,928,2,4,1,3,6.841615476477592,785,0,7.450660796211539,0,1,2,1,3,1,2,7,4,0,4,4,1994,1,2,471,2,2,2,300,87,0,0,0,0,0,7,2007,3,4,0,0,0,13,13,13,201000
90,4,4.204692619390966,9.079889942592118,1,3,3,1,4,2,19,4,1,2,3,5,7,1900,2003,2,1,8,9,3,0.0,3,3,3,3,3,3,3,1084,5,0,188,1272,2,2,1,3,7.148345743900068,928,0,7.696212639346407,2,0,2,2,4,2,3,9,4,0,4,4,2005,2,0,0,2,2,1,0,70,0,0,0,0,0,9,2008,3,4,0,0,1,108,5,3,145900
20,4,4.174387269895637,9.233763886919771,1,3,3,1,4,2,17,1,1,4,5,6,5,2005,2006,2,1,10,10,3,0.0,2,3,4,2,3,3,4,28,5,0,1288,1316,2,4,1,3,7.182352111885263,0,0,7.182352111885263,0,0,2,0,3,1,2,6,4,1,4,4,2005,0,2,397,2,2,2,100,0,0,23,0,0,0,10,2006,2,3,0,0,0,1,0,1,169990
120,4,3.912023005428146,8.988695696785708,1,3,3,1,4,2,13,5,1,3,5,6,5,1993,1994,2,1,6,6,3,0.0,2,3,4,2,3,3,0,165,0,841,598,1604,2,4,1,3,7.388327859577107,0,0,7.388327859577107,1,0,2,0,2,1,2,5,4,1,2,4,1993,1,2,533,2,2,2,0,69,0,0,0,0,0,7,2008,3,4,0,0,0,15,14,15,193000
20,4,4.3694478524670215,9.2340568985935,1,3,3,1,4,2,14,5,1,4,5,6,6,1980,1980,2,1,6,6,2,157.0,3,2,3,2,3,3,2,625,3,1061,0,1686,2,3,1,3,7.430114138561801,0,0,7.430114138561801,1,0,2,0,3,1,3,7,4,1,3,4,1980,2,2,612,2,2,2,384,131,0,0,0,0,0,5,2006,3,4,0,0,0,26,26,26,207500
20,4,4.0943445622221,9.655731072956666,1,2,3,1,3,2,14,5,1,4,5,5,6,1977,1977,2,1,10,10,3,0.0,3,3,4,2,3,2,3,767,3,93,266,1126,2,3,1,3,7.026426808699636,0,0,7.026426808699636,0,1,2,0,3,1,1,6,4,0,4,4,1977,1,2,540,2,2,2,180,0,0,0,0,0,0,3,2008,3,2,1,0,0,31,31,31,175000
60,4,4.532599493153256,9.392578591964387,1,3,3,1,4,2,16,5,1,4,4,8,5,2003,2004,1,1,10,10,2,340.0,2,3,4,2,3,3,5,0,5,0,1181,1181,2,4,1,3,7.1180162044653335,1140,0,7.772331575169614,0,0,2,1,4,1,1,10,4,1,4,2,2003,0,3,656,2,2,2,104,100,0,0,0,0,0,5,2007,3,4,0,0,0,4,3,4,285000
60,4,4.0943445622221,9.20029003612268,1,3,3,1,4,2,14,4,1,4,4,7,5,1968,1968,2,1,8,9,2,342.0,3,3,3,3,3,3,2,552,5,0,280,832,2,2,1,3,7.001245622069476,880,0,7.589841512182657,0,0,2,1,4,1,3,9,4,1,4,4,1968,1,2,486,2,2,2,0,43,0,0,0,0,0,4,2008,3,4,1,0,0,40,40,40,176000
20,4,4.0943445622221,9.37906997525067,1,3,3,1,4,2,21,5,1,4,5,8,5,2001,2001,1,1,10,10,3,0.0,2,3,4,2,3,2,5,0,5,0,1753,1753,2,4,1,3,7.488852955733459,0,0,7.488852955733459,0,0,2,0,3,1,1,7,4,1,3,4,2001,1,2,522,2,2,2,202,151,0,0,0,0,0,6,2009,3,4,1,0,0,8,8,8,236500
60,4,4.0943445622221,9.473166068429098,1,2,3,1,3,2,17,5,1,4,4,7,5,1997,1997,2,1,9,8,2,285.0,3,3,4,2,3,3,5,0,5,0,964,964,2,2,1,3,6.900730664045173,1243,0,7.71244383427499,0,0,2,1,4,1,2,8,4,1,3,2,1997,0,2,642,2,2,2,0,0,0,0,0,0,0,11,2006,3,4,1,0,0,9,9,9,222000
20,4,4.290459441148391,9.09661160664784,1,2,1,1,4,2,8,5,1,4,5,8,5,2007,2007,2,1,10,10,3,0.0,2,3,4,2,3,2,4,16,5,0,1450,1466,2,4,1,3,7.290292882446597,0,0,7.290292882446597,0,0,2,0,3,1,2,7,4,0,4,4,2007,0,3,610,2,2,2,100,18,0,0,0,0,0,7,2009,3,4,0,0,0,2,2,2,201000
20,4,4.248495242049359,9.116029692504942,1,3,3,1,4,2,22,5,1,4,5,5,6,1965,1965,2,1,10,10,3,0.0,3,3,3,3,3,3,2,338,4,466,121,925,2,4,1,3,6.829793737512425,0,0,6.829793737512425,0,1,1,0,2,1,3,5,4,0,4,3,1965,2,1,429,2,2,2,0,0,0,0,0,0,0,7,2009,3,4,0,0,0,44,44,44,117500
20,4,4.430816798843313,9.3647767252806,1,2,3,1,3,2,18,2,1,4,5,9,5,2006,2006,1,1,10,3,1,302.0,1,3,4,1,2,3,5,0,5,0,1905,1905,2,4,1,3,7.552237287560802,0,0,7.552237287560802,0,0,2,0,3,1,1,8,4,1,4,4,2006,0,3,788,2,2,2,0,191,0,0,0,0,0,3,2007,3,4,0,0,0,1,1,1,320000
20,4,4.143134726391533,9.046290859969677,1,3,3,1,1,2,21,5,1,4,5,7,5,2004,2004,2,1,10,10,2,210.0,2,3,4,2,3,2,4,20,5,0,1480,1500,2,4,1,3,7.313220387090301,0,0,7.313220387090301,0,0,2,0,3,1,2,6,4,0,4,4,2004,1,2,570,2,2,2,192,36,0,0,0,0,0,8,2009,3,4,0,0,0,5,5,5,190000
20,4,5.746203190540153,10.22738100695048,1,1,1,1,4,1,22,2,1,4,5,7,7,1960,2007,0,0,7,7,3,0.0,3,3,3,2,3,1,4,425,5,0,160,585,2,4,1,3,7.634820677745543,0,0,7.634820677745543,1,0,2,0,4,1,2,9,4,1,4,4,1960,1,2,505,2,2,2,0,0,0,0,0,0,0,11,2008,3,4,0,0,0,48,1,48,242000
30,4,3.951243718581428,8.669914278433902,1,2,3,1,4,2,12,5,1,4,5,4,5,1926,1953,2,1,8,9,2,108.0,3,2,4,0,3,0,5,0,5,0,600,600,2,2,1,3,6.616065185132817,0,0,6.616065185132817,0,0,1,0,1,1,3,5,4,0,4,3,1953,2,2,528,2,2,2,0,0,32,0,0,0,0,6,2006,3,4,0,0,0,80,53,53,79900
20,4,4.204692619390966,9.218606116393214,1,3,3,1,4,2,13,5,1,4,5,7,5,2003,2003,2,1,10,10,3,0.0,2,3,4,2,3,3,4,833,5,0,343,1176,2,4,1,3,7.090076835776092,0,0,7.090076835776092,1,0,2,0,2,1,2,5,4,0,4,4,2003,1,2,555,2,2,2,0,41,0,0,0,0,0,8,2009,3,4,0,1,0,6,6,6,184900
60,4,4.31748811353631,9.177300517897985,1,3,3,1,4,2,18,5,1,4,4,7,5,2005,2005,2,1,10,10,3,0.0,2,3,4,2,3,0,4,341,5,0,772,1113,2,4,1,3,7.014814351275545,858,0,7.58629630715272,0,0,2,1,3,1,2,8,4,1,4,4,2005,1,2,689,2,2,2,0,48,0,0,0,0,0,2,2009,3,4,0,0,0,4,4,4,253000
60,4,4.290459441148391,9.077951183930438,1,3,3,1,4,2,21,5,1,4,4,7,5,2006,2006,2,1,10,10,3,0.0,2,3,4,2,2,0,4,464,5,0,927,1391,2,4,1,3,7.237778191923443,571,0,7.581719640125308,0,0,2,1,3,1,2,7,4,0,4,4,2006,1,3,868,2,2,2,0,90,0,0,0,0,0,8,2006,2,3,0,0,0,0,0,0,239799
70,4,4.0943445622221,10.089552095608918,1,3,3,1,4,2,6,5,1,4,4,7,7,1940,1950,2,1,8,9,3,0.0,3,2,3,3,3,0,5,0,5,0,1032,1032,2,4,1,3,7.095893221097532,1196,0,7.784473235736469,0,0,2,0,4,1,3,10,4,2,3,4,1940,2,1,349,2,2,2,56,0,318,0,0,0,0,6,2010,1,4,1,0,0,70,60,70,244400
90,4,4.007333185232471,9.444621667700847,1,2,3,1,4,2,10,5,1,2,5,6,5,1976,1976,2,1,6,6,3,0.0,3,3,3,3,3,1,1,936,3,396,396,1728,2,3,1,3,7.454719949364001,0,0,7.454719949364001,0,0,2,0,4,2,3,8,4,0,4,4,1976,2,2,574,2,2,2,40,0,0,0,0,0,0,7,2006,3,4,0,0,0,30,30,30,150900
60,4,4.0943445622221,9.077380244719953,1,2,3,1,1,2,17,2,1,4,4,7,5,1999,1999,2,1,10,10,2,298.0,2,3,4,2,3,3,3,772,5,0,220,992,2,4,1,3,6.92951677076365,1038,0,7.630461261783627,1,0,2,1,3,1,2,8,4,1,3,2,1999,1,2,390,2,2,2,0,0,0,168,0,0,0,6,2009,3,4,1,0,0,10,10,10,214000
90,4,3.737669618283368,8.95040315983296,1,2,3,1,4,2,19,5,1,2,5,4,3,1977,1977,2,1,8,9,3,0.0,3,3,4,2,3,1,4,1440,5,0,0,1440,2,3,1,3,7.272398392570047,0,0,7.272398392570047,2,0,2,0,4,2,3,8,4,0,4,4,2005,2,0,0,2,2,1,321,0,0,0,0,0,0,8,2007,0,2,0,0,1,30,30,2,150000
90,4,4.605170185988092,10.126631103850338,1,3,0,1,4,2,10,5,1,2,5,5,4,1967,1967,2,1,9,6,3,0.0,3,3,3,3,3,2,5,0,5,0,1632,1632,2,3,1,3,7.397561535524052,0,0,7.397561535524052,0,0,2,0,4,2,3,8,4,0,4,4,1967,2,2,576,2,2,0,0,0,0,0,0,0,0,6,2007,3,4,0,0,0,40,40,40,143000
20,4,4.0943445622221,9.573245865665552,1,2,3,0,2,2,8,5,1,4,2,6,6,1958,1958,2,1,9,8,2,541.0,3,3,3,3,3,3,4,111,4,354,354,819,2,2,1,2,7.203405521083095,0,0,7.203405521083095,0,1,1,0,3,1,2,7,4,1,4,1,1958,1,2,525,2,2,2,0,118,0,0,233,0,0,1,2009,1,2,1,0,0,51,51,51,137500
50,3,4.584967478670572,9.084777149000836,1,3,3,1,3,2,20,5,1,4,3,5,6,1890,1996,1,1,10,10,3,0.0,3,3,2,3,3,3,0,1088,5,0,0,1088,2,3,1,3,7.080026499922591,561,120,7.533158807455563,0,0,1,0,2,1,3,7,4,0,4,3,1963,2,2,456,2,2,2,48,0,244,0,0,0,0,9,2009,3,4,0,0,0,119,13,46,124900
80,4,4.248495242049359,9.007367027451355,1,3,3,1,4,2,22,5,1,4,2,5,6,1959,1959,2,1,9,8,2,128.0,3,2,3,3,3,2,3,748,2,294,102,1144,2,3,1,3,7.042286171939743,0,0,7.042286171939743,1,0,1,0,3,1,3,6,4,1,3,4,1959,1,1,796,2,2,2,86,0,0,0,0,0,0,3,2006,3,4,0,0,0,47,47,47,143000
20,4,4.442651256490317,9.584383610076006,1,3,3,1,4,2,8,5,1,4,5,8,5,2002,2003,1,1,10,10,2,236.0,2,3,4,2,3,2,4,1300,5,0,316,1616,2,4,1,3,7.395721608602045,0,0,7.395721608602045,1,0,2,0,3,1,2,9,4,1,4,4,2002,0,3,808,2,2,2,0,252,0,0,0,0,0,11,2007,3,4,0,0,0,5,4,5,270000
60,4,4.174387269895637,9.547241088215465,1,2,3,1,4,2,21,5,1,4,4,7,5,2002,2002,2,1,10,10,2,144.0,2,3,4,2,3,3,5,0,5,0,936,936,2,4,1,3,6.841615476477592,840,0,7.4821189235521155,0,0,2,1,3,1,2,7,4,1,3,4,2002,1,2,474,2,2,2,144,96,0,0,0,0,0,2,2006,3,4,0,0,0,4,4,4,192500
20,4,4.356708826689592,9.144200569471638,1,3,3,1,4,2,14,5,1,4,5,6,7,1972,2006,1,1,6,6,3,0.0,3,3,3,3,3,3,3,982,5,0,179,1161,2,3,1,3,7.2305631534092925,0,0,7.2305631534092925,1,0,1,1,3,1,2,5,4,1,3,4,1972,1,2,676,2,2,2,0,0,0,0,0,0,0,3,2010,3,4,0,0,0,38,4,38,197500
20,4,4.0943445622221,8.881836305004146,1,3,3,1,4,2,22,5,1,4,5,5,8,1950,2002,2,1,10,10,3,0.0,3,3,3,3,3,3,3,398,2,149,317,864,2,2,1,3,6.761572768804055,0,0,6.761572768804055,1,0,1,0,3,1,2,5,4,0,4,3,1980,1,2,720,2,2,2,194,0,0,0,0,0,0,7,2007,3,4,0,0,0,57,5,27,129000
20,1,4.0943445622221,8.961879012677683,1,3,3,1,3,2,13,5,1,4,5,5,5,1965,1965,2,1,10,10,3,0.0,3,3,3,3,3,3,2,641,5,0,187,828,2,2,1,3,6.872128101338986,0,0,6.872128101338986,1,0,1,0,3,1,3,6,4,0,4,3,1979,2,1,300,2,2,2,421,0,0,0,0,0,0,7,2006,3,2,0,0,0,41,41,27,119900
85,4,4.0943445622221,8.881836305004146,1,3,3,1,4,2,21,5,1,4,1,5,8,1972,2003,2,1,3,8,3,0.0,3,2,3,2,3,2,4,660,5,0,108,768,2,2,1,3,6.643789733147672,0,0,6.643789733147672,0,1,1,0,2,1,3,5,4,0,4,3,1974,0,1,396,2,2,2,192,0,0,0,0,0,0,4,2009,3,4,0,0,0,37,6,35,133900
60,4,4.0943445622221,9.312445594913337,1,2,3,1,4,1,10,5,1,4,4,5,4,1969,1969,2,1,9,8,2,232.0,3,3,3,3,3,2,3,562,3,193,29,784,2,4,1,3,7.0630481633881725,800,0,7.584773077612199,0,1,2,1,4,1,3,7,3,1,0,4,1969,1,2,530,2,2,2,305,189,0,0,0,0,400,9,2008,3,4,1,0,0,39,39,39,172000
90,4,3.555348061489413,9.148464968258097,1,2,3,1,2,2,19,5,1,2,1,6,5,1975,1975,0,0,3,6,2,250.0,3,3,3,2,2,1,4,945,5,0,0,945,2,3,1,3,6.887552571664617,0,0,6.887552571664617,0,2,2,0,4,0,3,4,4,0,4,4,2005,2,0,0,2,2,2,0,0,0,0,0,0,0,10,2006,3,0,0,0,1,31,31,1,127500
90,1,4.406719247264253,8.872907674259846,1,2,1,1,4,2,11,5,1,2,4,6,6,1946,1950,2,1,8,9,2,423.0,3,3,3,2,3,3,1,484,5,0,495,979,2,3,0,1,6.88653164253051,979,0,7.579678823090456,0,0,2,0,4,2,3,8,4,0,4,4,1946,2,2,492,2,2,2,0,0,0,0,0,0,0,8,2007,3,4,0,0,0,61,57,61,145000
160,3,3.1780538303479458,7.170119543449628,1,3,3,1,4,2,3,5,1,3,4,6,6,1980,1980,2,1,8,9,3,0.0,3,3,3,2,3,3,3,285,5,0,276,561,2,3,1,3,6.329720905522696,668,0,7.113956109566034,0,0,1,1,2,1,3,5,4,1,3,4,1980,0,2,462,2,2,2,150,0,0,0,0,0,0,5,2009,3,4,0,0,0,29,29,29,124000
20,4,4.248495242049359,8.911934336161426,1,3,3,1,4,2,15,5,1,4,5,5,5,1962,1962,1,1,8,9,3,0.0,3,3,3,3,3,3,1,417,5,0,640,1057,2,3,1,3,6.963189985870238,0,0,6.963189985870238,0,0,1,0,3,1,3,6,4,0,4,3,1977,0,2,576,2,2,2,0,0,0,0,0,0,0,4,2007,3,4,0,0,0,45,45,30,132000
20,4,4.174387269895637,9.04192172035122,1,3,3,1,4,2,21,5,1,4,5,7,5,2003,2003,2,1,10,10,3,0.0,2,3,4,2,3,0,4,699,5,0,638,1337,2,4,1,3,7.198183577101943,0,0,7.198183577101943,1,0,2,0,3,1,2,6,4,0,4,4,2003,1,2,531,2,2,2,0,39,0,0,0,0,0,10,2007,3,4,0,0,0,4,4,4,185000
160,2,3.1780538303479458,7.85243908535751,1,3,3,1,1,2,18,5,1,1,4,7,5,1999,1999,1,1,8,9,3,0.0,2,3,4,2,3,3,3,604,5,0,92,696,2,4,1,3,6.54534966033442,720,0,7.255591274253665,1,0,2,1,3,1,2,6,4,0,4,3,1999,2,2,484,2,2,2,0,44,0,0,0,0,0,5,2010,3,4,0,0,0,11,11,11,155000
20,4,3.912023005428146,8.88280805492444,1,2,3,1,4,2,12,5,1,4,5,5,7,1958,2008,2,1,7,6,3,0.0,3,2,3,3,3,1,2,696,5,0,162,858,2,2,1,3,6.754604099487962,0,0,6.754604099487962,1,0,1,0,2,1,3,4,4,0,4,4,2005,2,0,0,2,2,2,117,0,0,0,0,0,0,2,2010,3,4,0,0,1,52,2,5,116500
60,4,4.0943445622221,9.41140190014419,1,2,3,1,3,2,14,0,1,4,4,6,7,1977,1995,2,1,9,8,2,424.0,3,2,3,2,2,3,3,896,5,0,434,1330,2,3,1,3,7.340835554123275,1330,0,7.962763930168115,1,0,2,1,4,1,3,11,4,1,3,4,1977,0,2,619,2,2,2,550,282,0,0,0,0,0,7,2008,3,4,1,0,0,31,13,31,272000
160,4,3.1780538303479458,7.744136627627991,1,3,3,1,3,2,3,5,1,3,4,6,6,1976,1976,2,1,6,3,3,0.0,3,3,3,2,3,3,3,556,5,0,248,804,2,3,1,3,6.689599269178967,744,0,7.344719054149673,1,0,2,1,3,1,2,7,4,1,3,3,1976,2,2,440,2,2,2,48,0,0,0,0,0,0,7,2007,3,4,0,0,0,31,31,31,155000
20,4,4.804021044733257,9.386224586806131,1,2,3,1,3,2,21,5,1,4,5,9,5,2007,2007,2,1,10,10,3,0.0,2,3,4,1,3,3,5,0,5,0,1800,1800,2,4,1,3,7.495541943884256,0,0,7.495541943884256,0,0,2,0,2,1,1,7,4,0,4,4,2007,0,2,702,2,2,2,288,136,0,0,0,0,0,5,2009,3,4,0,0,0,2,2,2,239000
60,4,4.382026634673881,9.333972932421458,1,3,3,1,3,2,8,5,1,4,4,7,5,2002,2003,2,1,10,10,2,44.0,2,3,4,2,3,3,4,624,5,0,193,817,2,4,1,3,6.714170529909472,1070,0,7.546446273746024,1,0,2,1,4,1,2,8,4,1,4,2,2002,0,2,510,2,2,2,0,40,0,0,0,0,0,2,2010,3,4,0,0,0,8,7,8,214900
60,4,4.174387269895637,9.233763886919771,1,3,3,1,4,2,17,1,1,4,4,6,5,2005,2007,2,1,10,10,3,0.0,2,3,4,2,3,3,5,0,5,0,783,783,2,4,1,3,6.663132695990803,701,0,7.302496423727326,0,0,2,1,3,1,2,8,4,1,4,4,2005,0,2,393,2,2,2,0,72,0,0,0,0,0,7,2007,2,3,0,0,0,2,0,2,178900
50,4,4.867534450455582,9.169518377455928,1,2,1,1,4,2,11,5,1,4,3,5,7,1940,1950,2,1,8,9,3,0.0,2,2,2,3,1,3,1,428,5,0,300,728,2,4,1,3,6.883462586413092,332,0,7.176254532017144,1,0,1,1,2,1,3,7,3,2,3,3,1940,2,1,256,2,2,2,0,70,0,0,0,0,0,6,2009,3,4,0,0,0,69,59,69,160000
20,4,4.0943445622221,8.907883013942248,1,2,3,1,4,2,22,5,1,4,5,5,7,1955,1955,1,1,7,7,2,151.0,3,3,3,3,3,3,3,902,5,0,196,1098,2,3,1,3,7.001245622069476,0,0,7.001245622069476,1,0,1,0,3,1,3,6,4,0,4,4,1955,2,1,260,2,2,2,0,0,0,0,0,0,0,7,2008,3,4,1,0,0,53,53,53,135000
50,3,3.912023005428146,8.686935966003333,1,3,3,1,4,2,20,5,1,4,3,3,6,1910,1950,2,1,10,10,3,0.0,3,3,2,3,3,3,5,0,5,0,600,600,0,1,0,3,6.396929655216146,368,0,6.875232087276577,0,0,1,0,2,1,3,6,4,0,4,4,2005,2,0,0,2,2,2,0,0,0,0,0,0,0,5,2009,3,2,0,0,1,99,59,4,37900
190,4,4.31748811353631,9.247828816387177,1,3,3,1,4,2,22,5,1,0,2,6,5,1958,1958,1,1,9,8,2,105.0,3,1,3,3,3,1,3,513,5,0,75,588,2,3,1,3,6.9985096422506015,0,0,6.9985096422506015,1,0,1,0,2,1,3,6,4,0,4,4,1958,1,1,264,2,2,2,0,0,0,0,0,0,0,3,2006,0,4,0,0,0,48,48,48,140000
50,4,4.0943445622221,9.287301413112312,1,3,3,1,4,2,22,5,1,4,3,4,4,1949,1950,2,1,1,0,3,0.0,3,3,3,3,3,3,5,0,5,0,720,720,2,3,0,2,6.579251212010101,472,0,7.083387847625295,0,0,1,1,4,1,3,6,4,0,4,4,2005,2,0,0,2,2,2,0,0,0,0,0,0,0,12,2006,3,2,0,0,1,57,56,1,135000
160,4,3.58351893845611,7.726653664847642,1,3,3,1,4,2,16,5,1,1,4,7,5,2003,2004,2,1,10,4,1,106.0,2,3,4,2,3,3,4,567,5,0,197,764,2,4,1,3,6.638567789166521,862,0,7.3938782901077555,0,0,2,0,2,1,2,6,4,0,4,2,2003,1,2,474,2,2,2,0,27,0,0,0,0,0,7,2009,3,4,0,0,0,6,5,6,173000
120,4,4.007333185232471,8.973604867142505,1,3,3,1,4,2,13,5,1,3,5,6,5,1979,1979,2,1,6,6,3,0.0,3,3,3,2,3,3,5,0,5,0,918,918,2,3,1,3,6.822197390620491,0,0,6.822197390620491,0,0,2,0,2,1,3,5,4,1,3,4,1979,2,1,264,2,2,2,28,0,0,0,0,0,0,4,2010,3,4,0,0,0,31,31,31,99500
20,2,4.553876891600541,9.362116806941977,1,3,3,1,3,2,18,5,1,4,5,7,5,2007,2008,2,1,5,5,3,0.0,2,3,4,2,3,3,5,0,5,0,1428,1428,2,4,1,3,7.2640301428995295,0,0,7.2640301428995295,0,0,2,0,3,1,2,6,4,0,4,4,2007,0,2,480,2,2,2,0,120,0,0,0,0,0,12,2008,2,3,0,1,0,1,0,1,182000
70,4,4.0943445622221,9.342595951096651,1,2,3,1,3,2,12,1,0,4,4,7,8,1910,1993,2,1,9,8,3,0.0,3,2,2,2,3,3,5,0,5,0,728,728,2,3,0,3,7.035268599281097,883,0,7.610357618312838,0,0,1,0,3,1,2,8,4,0,4,3,1997,2,2,532,2,2,2,509,135,0,0,0,0,0,10,2009,3,4,0,0,0,99,16,12,167500
160,2,4.0943445622221,7.8826922062890254,1,3,3,1,1,2,18,5,1,1,4,7,5,2000,2000,2,1,8,9,3,0.0,2,3,4,2,3,3,4,641,5,0,32,673,2,4,1,3,6.511745329644728,709,0,7.231287004327616,1,0,2,1,3,1,2,6,4,0,4,3,2000,2,2,490,2,2,2,153,50,0,0,0,0,0,4,2006,3,4,1,0,0,6,6,6,165000
30,4,3.9318256327243257,8.68270762989381,1,2,2,1,4,2,12,5,1,4,5,4,7,1923,1958,2,1,7,7,3,0.0,3,3,4,2,3,3,5,0,5,0,440,440,2,3,1,2,6.767343125265392,0,0,6.767343125265392,0,0,1,0,2,1,0,4,4,0,4,4,2005,2,0,0,2,2,2,0,0,0,0,0,0,0,8,2006,3,4,0,0,1,83,48,1,85500
120,2,3.555348061489413,8.360305435879093,1,2,3,1,4,2,18,5,1,3,5,7,5,2006,2007,2,1,10,10,3,0.0,2,3,4,2,3,3,4,1106,5,0,135,1241,2,4,1,3,7.123672785204607,0,0,7.123672785204607,1,0,1,1,1,1,2,4,4,0,4,4,2007,0,2,569,2,2,2,0,116,0,0,0,0,0,11,2007,2,3,0,1,0,1,0,0,199900
20,4,4.219507705176107,9.153770020487787,1,3,2,1,4,1,19,5,1,4,5,4,5,1954,1954,2,1,8,9,3,0.0,3,3,3,3,3,3,0,552,5,0,342,894,2,4,1,3,6.795705775173514,0,0,6.795705775173514,0,0,1,0,3,1,3,5,4,0,4,3,1999,2,2,400,2,2,2,0,0,0,0,0,0,0,5,2007,3,2,0,0,0,53,53,8,110000
20,4,4.382026634673881,9.084323531392696,1,3,3,1,3,2,15,4,1,4,5,5,6,1963,1963,2,1,10,10,3,0.0,3,3,4,3,3,3,1,651,5,0,470,1121,2,3,1,3,7.02197642307216,0,0,7.02197642307216,1,0,1,0,3,1,3,5,4,0,4,3,1963,2,2,480,2,2,2,0,80,0,0,0,0,0,6,2009,3,4,0,0,0,46,46,46,139000
85,4,4.0943445622221,9.402777262511233,1,2,3,1,3,2,22,5,1,4,1,7,9,1961,2007,2,1,5,5,1,210.0,1,3,3,3,3,2,3,867,5,0,77,944,2,2,1,3,6.906754778648554,0,0,6.906754778648554,1,0,1,0,3,1,1,6,4,0,4,4,1961,1,2,588,2,2,2,144,76,0,0,0,0,0,7,2008,3,4,1,0,0,47,1,47,178400
60,4,4.584967478670572,9.40943710213184,1,2,3,1,3,2,9,5,1,4,4,8,5,1998,1999,1,1,10,10,2,975.0,2,3,4,2,3,3,4,854,5,0,371,1225,2,4,1,3,7.151485463904735,1336,0,7.867871490396322,1,0,2,1,4,1,2,8,4,1,3,4,1998,0,3,676,2,2,2,250,0,0,0,0,0,0,7,2009,3,4,0,0,0,11,10,11,336000
20,4,3.7612001156935615,8.065265208897733,1,3,3,1,4,2,1,5,1,4,5,7,5,2007,2007,2,1,10,10,2,16.0,2,3,4,2,3,2,5,0,5,0,1266,1266,2,4,1,3,7.143617602704121,0,0,7.143617602704121,0,0,2,0,2,1,2,6,4,1,4,4,2007,0,2,388,2,2,2,100,16,0,0,0,0,0,3,2008,3,4,0,0,0,1,1,1,159895
60,4,4.0943445622221,9.328123407632566,1,3,3,1,3,2,21,5,1,4,4,8,5,2002,2002,2,1,5,5,3,0.0,2,3,4,2,3,0,5,0,5,0,1128,1128,2,4,1,3,7.046647277848756,1141,0,7.736307096548285,0,0,2,1,4,1,2,9,4,1,4,4,2002,2,2,779,2,2,2,0,0,0,0,0,0,0,5,2008,3,4,1,0,0,6,6,6,255900
90,4,4.31748811353631,9.22276289197474,1,3,3,1,4,2,10,5,1,2,3,5,5,1977,1977,2,1,6,6,3,0.0,3,3,3,3,3,3,5,0,5,0,0,0,2,3,1,3,7.171656822768514,432,0,7.458186157340487,0,0,2,0,4,2,2,8,4,0,4,4,1977,2,2,539,2,2,2,0,0,0,0,0,0,0,8,2009,1,4,0,0,0,32,32,32,126000
