Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontage_NaN,MasVnrArea_NaN,GarageYrBlt_NaN,YearBuilt_diff,YearRemodAdd_diff,GarageYrBlt_diff
834,20,4,4.605170185988092,9.21074029199751,1,3,3,1,4,2,22,5,1,4,5,6,6,1964,1964,2,1,9,6,2,180.0,3,3,3,3,3,3,1,196,2,345,975,1516,2,3,1,3,7.323830566202317,0,0,7.323830566202317,0,0,1,1,3,1,3,6,4,0,4,4,1964,1,2,472,2,2,2,0,0,0,0,152,0,0,2,2009,3,4,167000,0,0,0,45,45,45
835,20,4,4.31748811353631,8.971448463693834,1,3,3,1,4,2,22,5,1,4,5,5,6,1961,1961,2,1,10,10,2,136.0,3,3,3,3,3,3,1,572,5,0,572,1144,2,2,1,3,7.042286171939743,0,0,7.042286171939743,1,0,1,0,3,1,3,6,4,0,4,4,1961,2,2,456,2,2,2,0,0,0,0,0,0,0,9,2008,3,4,139950,0,0,0,47,47,47
836,20,4,4.0943445622221,9.169518377455928,1,3,3,1,4,2,15,5,1,4,5,4,7,1950,1995,2,1,10,8,3,0.0,3,3,3,2,3,3,2,442,5,0,625,1067,2,3,1,3,6.9726062513017535,0,0,6.9726062513017535,0,0,2,0,2,1,2,4,3,0,4,4,1996,2,2,436,2,2,2,290,0,0,0,0,0,0,2,2010,3,4,128000,0,0,0,60,15,14
837,30,3,4.499809670330265,8.99961934066053,1,3,3,1,4,2,20,5,1,4,5,5,6,1948,1973,2,1,10,10,3,0.0,3,3,2,3,3,3,1,338,5,0,1221,1559,2,2,1,3,7.351799869057777,0,0,7.351799869057777,1,0,1,0,2,1,3,5,3,0,4,3,1948,2,2,812,2,2,2,0,116,230,0,0,0,0,6,2007,1,4,153500,0,0,0,59,34,59
838,160,3,3.044522437723423,7.426549072397305,1,3,3,1,4,2,0,5,1,1,4,6,5,1973,1973,2,1,9,8,2,158.0,3,3,3,3,3,3,2,330,5,0,153,483,2,3,1,3,6.180016653652572,504,0,6.894670039433482,1,0,1,1,2,1,3,5,4,0,4,3,1973,2,1,264,2,2,2,0,0,0,0,0,0,0,11,2008,3,4,100000,0,0,0,35,35,35
839,20,4,4.31748811353631,9.161675199994901,1,3,3,1,4,2,21,5,1,4,5,5,6,1995,2006,2,1,10,10,3,0.0,3,3,4,2,3,3,5,0,5,0,1099,1099,2,4,1,3,7.002155954403621,0,0,7.002155954403621,0,0,1,1,3,1,2,6,4,0,4,4,1999,2,1,352,2,2,2,278,0,0,0,0,0,0,6,2008,3,4,144000,0,0,0,13,2,9
840,50,4,4.248495242049359,9.37305428246393,1,3,3,1,4,2,19,5,1,4,3,5,6,1946,1995,2,1,8,9,3,0.0,3,3,3,3,3,3,2,352,5,0,416,768,2,4,1,3,6.643789733147672,432,0,7.090076835776092,0,0,1,0,3,1,3,6,4,0,4,3,1946,2,1,240,2,2,2,0,0,0,0,0,0,0,5,2008,3,4,130500,0,0,0,62,13,62
841,70,1,4.0943445622221,9.405495886750224,1,2,3,1,4,2,4,5,1,4,4,6,8,1925,1950,2,1,7,7,3,0.0,3,3,2,3,3,3,2,156,5,0,516,672,2,3,0,3,6.697034247666484,672,0,7.301147805856032,0,0,2,0,4,1,0,7,4,0,4,3,1934,2,1,400,2,2,0,0,0,254,0,0,0,0,3,2008,3,4,140000,1,0,0,83,58,74
842,70,3,4.0943445622221,9.25339986143663,1,3,3,1,4,2,20,5,1,4,4,5,8,1904,2002,2,1,8,9,3,0.0,3,3,4,3,3,3,5,0,5,0,650,650,2,2,1,3,6.86484777797086,581,0,7.338888133838879,0,0,2,0,3,1,2,8,4,1,0,3,1983,2,2,686,0,2,0,70,78,68,0,0,0,0,6,2008,3,4,157500,0,0,0,104,6,25
843,80,4,4.406719247264253,9.10719961305667,1,3,3,1,4,2,22,5,1,4,2,6,7,1966,1966,2,1,9,8,2,183.0,3,3,3,3,3,1,1,312,1,539,276,1127,2,3,1,3,7.060476365999801,0,0,7.060476365999801,1,0,1,1,3,1,3,6,4,0,4,4,1966,1,2,490,0,0,2,0,129,0,0,0,0,0,5,2008,3,4,174900,0,0,0,42,42,42
844,90,4,4.382026634673881,8.987196820661973,1,3,3,1,3,2,22,3,1,2,5,5,4,1961,1961,2,1,4,1,3,0.0,3,3,3,3,3,3,5,0,5,0,1800,1800,2,4,0,3,7.495541943884256,0,0,7.495541943884256,0,0,2,0,6,2,3,10,4,0,4,4,2005,2,0,0,2,2,2,0,0,0,0,0,0,0,7,2007,3,4,141000,0,0,1,46,46,2
845,50,3,4.605170185988092,9.446597562435775,1,2,3,1,4,2,20,3,1,4,3,5,8,1915,1950,2,1,7,7,3,0.0,3,3,2,3,3,0,5,0,5,0,876,876,2,2,1,3,6.775366090936392,540,0,7.255591274253665,0,0,1,1,4,1,3,7,4,1,4,3,1949,2,3,720,2,2,2,418,0,194,0,0,0,0,6,2008,3,4,153900,0,0,0,93,58,59
846,85,4,4.0943445622221,9.719985298994011,1,2,3,1,2,2,15,2,1,4,1,5,5,1975,1981,2,1,9,8,3,0.0,3,3,3,2,3,1,3,1390,5,0,0,1390,2,3,1,3,7.438971592395862,0,0,7.438971592395862,1,0,2,0,3,1,3,6,3,2,3,1,1975,0,2,611,2,2,2,0,0,0,0,0,0,0,1,2007,3,4,171000,1,0,0,32,26,32
847,60,4,4.31748811353631,9.139595967450425,1,3,3,1,4,2,13,5,1,4,4,7,5,1993,1993,2,1,9,8,2,137.0,2,3,4,2,3,3,3,513,5,0,227,740,2,4,1,3,6.913737350659685,769,0,7.4815557019095165,1,0,2,1,3,1,2,7,4,1,3,4,1993,2,2,425,2,2,2,234,72,192,0,0,0,0,7,2009,3,4,213000,0,0,0,16,16,16
848,20,4,3.58351893845611,9.650078074026442,1,2,3,1,2,2,21,5,1,4,5,5,6,1972,1972,2,1,9,6,3,0.0,3,3,3,3,3,2,2,460,5,0,404,864,2,4,1,3,6.761572768804055,0,0,6.761572768804055,1,0,1,0,3,1,3,5,4,1,2,4,1972,2,1,338,2,2,2,0,0,0,0,0,0,0,8,2009,3,4,133500,0,0,0,37,37,37
849,50,4,4.31748811353631,10.727662995502477,1,1,2,1,4,2,6,5,1,4,3,6,8,1908,1997,2,1,7,7,3,0.0,3,3,2,3,3,3,5,0,5,0,907,907,2,3,1,3,7.175489713624222,1051,0,7.765569081097317,0,0,3,0,5,1,3,10,4,1,4,3,1908,2,2,360,1,2,2,486,40,0,0,175,0,0,9,2008,3,4,240000,0,0,0,100,11,100
850,80,4,4.382026634673881,9.169518377455928,1,3,3,1,1,2,3,4,1,4,2,6,7,1976,1994,1,1,6,6,2,360.0,2,2,3,3,3,3,5,0,5,0,528,528,2,4,1,3,6.9975959829819265,761,0,7.5256399750415355,0,0,2,1,3,1,3,7,4,1,3,4,1976,1,2,512,2,2,2,113,100,0,0,0,0,0,8,2007,3,4,187000,0,0,0,31,13,31
851,120,3,3.58351893845611,8.39728289474368,1,3,3,1,4,2,21,5,1,3,5,6,5,2003,2003,2,1,10,10,2,170.0,2,3,4,2,3,2,4,659,5,0,189,848,2,4,1,3,6.742880635791903,0,0,6.742880635791903,1,0,1,0,1,1,2,3,4,0,4,4,2003,0,2,420,2,2,2,140,0,0,0,0,0,0,11,2007,3,4,131500,0,0,0,4,4,4
852,120,4,4.0943445622221,8.069655306886165,1,3,3,1,4,2,1,5,1,3,5,8,5,2003,2003,2,1,10,10,2,40.0,2,3,4,2,3,1,5,0,5,0,1273,1273,2,4,1,3,7.283448228756631,0,0,7.283448228756631,0,0,2,0,2,1,2,7,4,1,3,4,2003,0,2,400,2,2,2,143,20,0,0,0,0,0,5,2006,3,4,215000,1,0,0,3,3,3
853,75,4,3.970291913552122,8.871785969150645,1,3,3,1,4,2,11,5,1,4,0,7,5,1941,1950,2,1,8,9,3,0.0,3,2,3,3,3,3,1,364,5,0,554,918,2,2,1,3,6.822197390620491,728,0,7.406103381237015,0,0,2,0,4,1,3,7,4,2,4,3,1941,2,1,240,2,2,2,0,0,0,0,126,0,0,8,2007,3,4,164000,0,0,0,66,57,66
854,80,4,4.0943445622221,9.400547423044127,1,2,3,1,3,2,22,5,1,4,2,6,6,1964,1964,2,1,8,8,2,115.0,3,2,3,3,3,1,1,564,5,0,563,1127,2,3,1,3,7.275864600546533,0,0,7.275864600546533,0,0,1,1,3,1,3,7,4,1,2,4,1964,1,2,645,2,2,2,180,0,0,0,0,0,0,8,2009,3,4,158000,1,0,0,45,45,45
855,20,4,4.624972813284271,9.793672686528922,1,3,3,1,4,2,15,5,1,4,5,5,4,1955,1974,1,1,7,6,3,0.0,3,3,3,3,3,0,3,306,4,1085,372,1763,2,3,1,3,7.483806687665835,0,0,7.483806687665835,1,0,1,1,3,1,3,6,4,1,4,4,1955,2,2,454,2,2,2,0,418,0,0,312,0,0,7,2006,3,2,170000,0,0,0,51,32,51
856,20,4,4.0943445622221,8.83884181343129,1,2,3,1,3,2,15,5,1,4,5,5,8,1962,2010,2,1,9,8,3,0.0,3,2,3,3,3,3,3,659,5,0,381,1040,2,4,1,3,6.946975992135418,0,0,6.946975992135418,1,0,1,1,3,1,3,6,4,0,4,3,1962,2,1,260,2,2,2,0,104,0,0,0,0,0,4,2010,3,4,127000,1,0,0,48,0,48
857,80,4,4.0943445622221,9.302919553269277,1,2,0,1,4,1,21,5,1,4,2,6,6,1978,1978,2,1,6,8,3,0.0,3,3,3,2,2,1,4,505,3,435,0,940,2,3,1,3,6.933423025730715,0,0,6.933423025730715,1,0,1,0,3,1,3,5,4,0,4,3,1981,2,2,576,2,1,2,0,0,34,0,0,0,0,10,2008,3,4,147000,1,0,0,30,30,27
858,60,4,4.174387269895637,9.002701007197938,1,3,3,1,4,2,17,5,1,4,4,6,5,1994,1995,2,1,9,8,3,0.0,3,3,4,2,3,3,5,0,5,0,702,702,2,2,1,3,6.553933404025811,779,0,7.300472814267799,0,0,2,1,3,1,3,6,4,1,3,4,1994,0,2,343,2,2,2,0,36,0,0,0,0,0,3,2009,3,4,174000,0,0,0,15,14,15
859,20,4,4.382026634673881,9.249561085129464,1,3,3,1,4,2,14,5,1,4,5,7,5,1976,1976,2,1,9,8,2,189.0,3,3,3,2,3,3,5,0,5,0,1090,1090,2,3,1,3,7.222566018822171,0,0,7.222566018822171,0,0,2,0,3,1,3,6,4,1,3,4,1976,1,2,479,2,2,2,0,0,0,0,0,0,0,6,2009,3,1,152000,0,0,0,33,33,33
860,60,4,4.0943445622221,9.308283446306147,1,2,3,1,3,2,14,2,1,4,4,6,7,1968,1984,2,1,9,8,2,220.0,3,3,3,3,3,0,2,619,5,0,435,1054,2,3,1,3,7.321188556739478,1142,0,7.8838232148921525,1,0,2,1,4,1,2,9,4,1,4,4,1968,2,2,619,2,2,2,0,65,0,0,222,0,0,8,2006,3,4,250000,1,0,0,38,22,38
861,50,4,4.007333185232471,8.941414628006845,1,3,3,1,3,2,11,5,1,4,3,7,8,1918,1998,2,1,7,7,3,0.0,2,3,2,3,3,3,5,0,5,0,912,912,2,2,1,3,6.815639990074331,514,0,7.262628600974241,0,0,1,1,3,1,2,7,4,1,4,3,1925,2,1,216,2,2,2,0,240,0,0,0,0,0,6,2007,3,4,189950,0,0,0,89,9,82
862,190,4,4.31748811353631,9.360913230455557,1,3,3,1,4,2,15,5,1,0,5,5,4,1965,1965,1,1,6,8,3,0.0,3,3,4,3,3,0,2,841,5,0,198,1039,2,4,1,3,6.946013991099227,0,0,6.946013991099227,1,0,1,1,3,1,3,6,4,0,4,4,1965,2,2,504,2,2,2,0,0,0,0,0,0,0,4,2010,3,4,131500,0,0,0,45,45,45
863,20,4,4.394449154672439,9.176990392294629,1,3,3,1,3,2,13,5,1,4,5,6,5,1984,1985,1,1,9,6,3,0.0,3,3,4,2,3,3,4,338,5,0,702,1040,2,3,1,3,7.00033446027523,0,0,7.00033446027523,0,0,2,0,3,1,3,6,4,0,4,4,1986,2,2,480,2,2,2,0,0,0,0,0,0,0,5,2010,3,4,152000,0,0,0,26,25,24
864,20,4,4.248495242049359,8.97853441008332,1,3,3,1,4,2,22,5,1,4,5,5,5,1959,1959,1,1,4,6,3,0.0,3,3,3,3,3,3,2,1148,5,0,0,1148,2,3,1,3,7.045776576879511,0,0,7.045776576879511,1,0,1,0,3,1,3,6,4,0,4,4,1959,2,1,672,2,2,2,0,0,0,0,0,0,0,7,2009,3,4,132500,0,0,0,50,50,50
865,20,2,4.276666119016055,9.064157861798101,1,3,3,1,4,2,18,5,1,4,5,7,5,2007,2008,2,1,10,10,3,0.0,2,3,4,1,3,3,5,0,5,0,1372,1372,2,4,1,3,7.22402480828583,0,0,7.22402480828583,0,0,2,0,3,1,2,6,4,0,4,4,2008,0,2,529,2,2,2,0,140,0,0,0,0,0,5,2008,2,3,250580,0,0,0,1,0,0
866,20,4,4.0943445622221,9.07680897935166,1,2,3,1,4,2,22,5,1,4,5,5,6,1970,1970,2,1,8,9,2,76.0,3,3,3,3,3,3,2,828,5,0,174,1002,2,3,1,3,6.90975328164481,0,0,6.90975328164481,1,0,1,0,3,1,3,5,4,0,4,3,1973,2,2,902,2,2,2,0,0,0,0,0,0,0,8,2009,3,4,148500,1,0,0,39,39,36
867,20,4,4.204692619390966,9.273878392780171,1,2,1,1,4,2,8,5,1,4,5,8,5,2006,2007,2,1,10,10,1,274.0,2,3,4,2,3,2,5,0,5,0,1638,1638,2,4,1,3,7.406103381237015,0,0,7.406103381237015,0,0,2,0,3,1,2,6,4,1,4,4,2007,1,3,870,2,2,2,192,80,0,0,0,0,0,11,2007,2,3,248900,0,0,0,1,0,0
868,20,4,4.442651256490317,8.84937050375457,1,3,3,1,3,2,15,4,1,4,5,4,5,1961,1961,2,1,10,10,3,0.0,3,3,3,3,3,3,3,932,5,0,108,1040,2,3,1,3,7.02108396428914,0,0,7.02108396428914,1,0,1,1,3,1,0,5,4,0,4,4,1961,1,2,544,2,2,2,168,0,0,0,0,0,400,5,2007,3,4,129000,0,0,0,46,46,46
869,60,4,4.0943445622221,9.599811590329997,1,1,3,1,3,2,17,4,1,4,4,5,6,1948,1950,2,1,6,6,3,0.0,3,3,1,3,3,3,5,0,5,0,0,0,2,2,1,3,7.344072850573066,720,53,7.749322464660356,0,0,2,0,2,1,3,7,4,1,3,4,1979,2,2,672,2,2,0,120,144,0,0,0,0,0,5,2006,3,4,169000,1,0,0,58,56,27
870,60,4,4.382026634673881,9.204121072162266,1,3,3,1,4,2,13,5,1,4,4,7,5,1993,1994,2,1,8,9,2,246.0,2,3,4,2,3,3,4,750,5,0,300,1050,2,4,1,3,6.967909201801884,887,0,7.575071699507561,1,0,2,1,3,1,2,8,4,1,3,4,1993,0,2,574,2,2,2,156,90,0,0,0,0,0,6,2010,3,4,236000,0,0,0,17,16,17
871,20,4,4.0943445622221,8.794824928014517,1,3,3,1,4,2,22,0,1,4,5,5,5,1962,1962,1,1,8,9,3,0.0,3,3,3,3,3,3,5,0,5,0,894,894,2,2,0,3,6.795705775173514,0,0,6.795705775173514,0,0,1,0,2,1,3,5,4,0,4,3,1962,2,1,308,2,2,2,0,0,0,0,0,0,0,8,2009,3,4,109500,0,0,0,47,47,47
872,60,4,4.248495242049359,9.07680897935166,1,3,3,1,4,2,21,5,1,4,4,6,5,1998,1998,2,1,10,10,2,116.0,3,3,4,2,3,3,4,505,5,0,299,804,2,4,1,3,6.6895992691789665,878,0,7.427738840532894,0,0,2,1,3,1,2,7,4,0,4,4,1998,1,2,523,2,2,2,0,77,0,0,0,0,0,6,2010,3,4,200500,0,0,0,12,12,12
873,20,4,4.30406509320417,9.092907275084087,1,3,3,1,3,2,22,5,1,4,5,5,7,1953,1996,2,1,3,4,3,0.0,2,3,0,3,3,2,5,0,5,0,105,105,2,2,1,3,6.813444599510896,0,0,6.813444599510896,0,0,1,0,3,1,2,5,4,0,4,4,1953,2,2,414,2,2,2,196,0,150,0,0,0,0,10,2008,3,4,116000,0,0,0,55,12,55
874,40,4,4.0943445622221,9.404590499635411,1,3,3,1,4,2,22,5,1,4,5,5,7,1949,1950,2,1,9,8,3,0.0,2,3,3,3,3,3,1,375,5,0,457,832,2,2,1,3,6.943122422819428,0,232,7.145196134997171,0,0,1,0,3,1,3,6,4,1,4,4,1949,2,1,288,2,2,2,0,28,0,0,0,0,0,9,2009,3,4,133000,0,0,0,60,59,60
875,50,3,3.9512437185814275,8.651724084373843,1,3,3,1,4,2,20,3,1,4,3,5,6,1941,1950,2,1,7,7,3,0.0,3,3,3,3,3,3,5,0,5,0,676,676,2,4,1,3,6.516193076042964,455,0,7.030857476116121,0,0,1,1,3,1,3,5,4,0,4,3,1941,2,1,200,2,2,2,26,0,0,0,0,0,0,8,2009,3,2,66500,0,0,0,68,59,68
876,60,2,4.31748811353631,9.104979856318357,1,3,3,1,4,2,18,5,1,4,4,8,5,2007,2007,2,1,5,5,3,0.0,2,3,4,2,3,2,4,64,5,0,1120,1184,2,4,1,3,7.076653815443951,1426,0,7.867105500316739,0,0,2,1,4,1,1,11,4,1,4,2,2007,0,2,550,2,2,2,208,364,0,0,0,0,0,8,2007,2,3,303477,0,0,0,0,0,0
877,20,4,4.543294782270004,10.138006161871843,1,3,1,1,4,1,10,5,1,4,5,4,5,1963,1963,2,1,9,6,3,0.0,3,3,4,3,3,1,3,633,5,0,431,1064,2,2,1,3,6.946975992135418,0,0,6.946975992135418,1,0,1,0,3,1,3,5,4,0,4,4,1963,2,2,648,2,2,2,0,0,0,0,0,0,0,1,2007,3,4,132250,0,0,0,44,44,44
878,60,4,4.30406509320417,9.086363192156472,1,3,3,1,4,2,16,5,1,4,4,9,5,2004,2005,1,1,10,10,1,216.0,2,3,4,1,3,3,4,1170,5,0,292,1462,2,4,1,3,7.2875606403097235,762,0,7.707062655370473,1,0,2,1,4,1,1,10,4,1,4,4,2004,0,3,738,2,2,2,184,0,0,0,0,0,0,6,2009,3,4,350000,0,0,0,5,4,5
879,85,4,4.477336814478207,9.374328222081633,1,2,3,1,4,2,15,5,1,4,1,5,7,1961,1995,2,1,9,8,3,0.0,3,3,3,3,3,2,3,899,5,0,210,1109,2,3,1,3,7.051855622955894,0,0,7.051855622955894,1,0,1,0,3,1,2,6,3,0,4,3,1987,2,2,576,2,2,2,192,0,0,0,0,0,400,6,2010,3,4,148000,0,0,0,49,15,23
880,20,4,4.0943445622221,8.85366542803745,1,2,3,1,2,2,21,5,1,4,5,5,8,1978,2005,2,1,10,10,2,90.0,2,2,3,3,3,3,3,646,5,0,218,864,2,4,1,3,6.761572768804055,0,0,6.761572768804055,1,0,1,0,3,1,3,6,4,0,4,4,1978,2,1,336,2,2,2,0,0,0,0,0,0,0,7,2009,3,4,136500,1,0,0,31,4,31
881,20,4,4.0943445622221,8.857088135314953,1,3,3,1,4,2,19,5,1,4,5,5,5,2005,2006,2,1,10,10,3,0.0,3,3,4,1,2,3,3,980,5,0,110,1090,2,2,1,3,6.993932975223189,0,0,6.993932975223189,1,0,1,1,2,1,3,5,4,0,4,4,2005,0,2,450,2,2,2,0,49,0,0,0,0,0,6,2007,3,4,157000,0,0,0,2,1,2
882,50,4,3.784189633918261,9.52937575208596,1,2,3,1,2,2,8,5,1,4,3,7,5,1990,1991,2,1,9,8,2,117.0,2,2,3,2,3,0,0,902,5,0,254,1156,2,4,1,3,7.079184394609668,530,0,7.448333860897476,0,0,2,1,3,1,2,7,4,1,3,4,1990,1,2,400,2,2,2,168,36,0,0,0,0,0,4,2007,3,4,187500,0,0,0,17,16,17
883,60,4,4.0943445622221,9.173261363734762,1,2,3,1,3,2,17,5,1,4,4,6,5,1992,1993,2,1,10,10,3,0.0,3,3,4,2,3,3,5,0,5,0,808,808,2,2,1,3,6.694562058521095,785,0,7.373374309910049,0,0,2,1,3,1,3,7,4,1,3,2,1993,1,2,389,2,2,2,342,40,0,0,0,0,0,12,2009,3,4,178000,1,0,0,17,16,16
884,75,4,4.0943445622221,8.73294952429643,1,3,2,1,4,2,4,5,1,4,0,4,5,1912,1950,2,1,7,7,3,0.0,2,3,4,3,1,3,5,0,5,0,795,795,2,3,0,3,6.860663671448287,795,481,7.709756864454165,1,0,1,0,5,1,3,10,4,0,4,3,1997,2,1,440,2,0,2,0,188,0,0,0,0,0,3,2006,3,4,118500,0,0,0,94,56,9
885,20,4,4.174387269895637,8.874867635688053,1,3,3,1,4,2,22,5,1,4,5,5,5,1967,1967,2,1,9,8,2,60.0,3,3,3,3,3,3,2,432,5,0,460,892,2,3,1,3,6.79346613258001,0,0,6.79346613258001,0,0,1,0,3,1,3,5,4,0,4,4,1967,1,1,288,2,2,2,0,0,0,0,0,0,0,7,2009,3,4,100000,0,0,0,42,42,42
886,120,2,3.912023005428146,8.540714386457584,1,2,3,1,2,2,18,5,1,3,5,9,5,1999,2000,2,1,8,9,2,60.0,2,3,4,1,3,2,4,1238,5,0,460,1698,2,4,1,3,7.443663683115591,0,0,7.443663683115591,1,0,2,0,2,1,2,5,4,1,3,4,1999,0,2,506,2,2,2,97,65,0,0,0,0,0,1,2008,0,2,328900,0,0,0,9,8,9
887,90,4,4.248495242049359,9.035153304082828,1,3,3,1,3,2,22,5,1,2,5,5,5,1959,2005,2,1,8,9,2,122.0,3,3,3,3,3,3,0,528,5,0,1098,1626,2,4,1,3,7.445417556701687,0,0,7.445417556701687,0,0,2,0,4,2,3,8,4,0,4,4,2005,0,2,588,2,2,2,272,54,0,0,0,0,0,6,2006,3,1,145000,0,0,0,47,1,1
888,50,4,4.07753744390572,9.709052927858371,1,2,3,1,4,2,19,5,1,4,3,5,7,1955,1955,2,1,8,9,3,0.0,3,2,4,3,3,3,5,0,5,0,816,816,2,3,1,3,6.77078942390898,521,0,7.239214973779806,0,0,1,1,3,1,3,8,4,0,4,4,1955,2,1,300,2,2,2,121,0,0,0,265,0,0,4,2008,3,4,135500,0,0,0,53,53,53
889,20,4,4.553876891600541,9.671870704017296,1,2,3,1,4,1,22,5,1,4,5,8,6,1970,1970,0,0,7,7,3,0.0,2,2,4,3,2,1,3,351,4,823,1043,2217,2,4,1,3,7.7039102096163115,0,0,7.7039102096163115,1,0,2,0,4,1,2,8,4,1,3,4,1970,2,2,621,2,2,2,81,207,0,0,224,0,0,10,2007,3,4,268000,0,0,0,37,37,37
890,20,4,4.852030263919617,9.405907155520158,1,3,3,1,4,2,22,4,1,4,5,6,4,1953,1953,1,1,7,7,2,90.0,3,3,3,3,3,3,2,1024,5,0,481,1505,2,4,1,3,7.316548177182976,0,0,7.316548177182976,1,0,1,0,2,1,3,6,4,1,3,4,1953,1,2,505,2,2,2,0,0,0,162,0,0,0,2,2009,3,4,149500,0,0,0,56,56,56
891,50,4,4.0943445622221,8.99516499031115,1,3,3,1,3,2,22,3,1,4,3,5,7,1949,2006,2,1,8,9,3,0.0,3,2,3,3,3,0,5,0,5,0,672,672,2,4,1,3,6.51025834052315,252,0,6.828712071641684,0,0,1,0,3,1,3,6,4,1,0,3,2003,2,2,576,2,2,2,0,0,0,0,0,0,2000,7,2007,3,4,122900,0,0,0,58,1,4
892,60,4,4.248495242049359,9.322239464473592,1,3,3,1,4,2,15,5,1,4,4,6,5,1978,1978,1,1,9,8,2,92.0,3,3,3,3,3,3,0,226,4,500,192,918,2,2,1,3,6.822197390620491,765,0,7.428333194190806,0,0,2,1,3,1,3,7,4,1,3,4,1978,1,2,440,2,2,2,243,0,0,0,0,0,0,7,2009,3,4,172500,0,0,0,31,31,31
893,20,4,4.248495242049359,9.037652264150466,1,3,3,1,4,2,15,5,1,4,5,6,8,1963,2003,1,1,9,8,3,0.0,3,3,3,3,3,3,4,663,5,0,396,1059,2,3,1,3,6.97354301952014,0,0,6.97354301952014,0,1,1,0,3,1,3,6,4,0,4,4,1963,1,1,264,2,2,2,192,0,0,0,0,0,0,2,2006,3,4,154500,0,0,0,43,3,43
894,20,4,4.0943445622221,9.494315582496638,1,3,3,1,4,2,15,0,1,4,5,5,5,1954,1954,2,1,7,6,3,0.0,3,3,4,2,3,0,2,1064,5,0,319,1383,2,3,1,3,7.232010331664759,0,0,7.232010331664759,1,0,1,0,3,1,3,6,4,1,4,4,1954,2,1,354,2,2,2,511,116,0,0,0,0,0,6,2008,3,4,165000,1,0,0,54,54,54
895,90,4,4.1588830833596715,8.85623355614316,1,3,2,1,4,2,13,5,1,2,5,5,5,1979,1979,2,1,6,6,3,0.0,3,3,1,3,3,3,5,0,5,0,0,0,2,3,1,3,7.336285660021297,0,0,7.336285660021297,0,0,2,0,4,2,3,8,4,0,4,4,1979,2,2,400,2,2,2,0,0,0,0,0,0,0,6,2009,3,0,118858,0,0,0,30,30,30
896,60,4,4.2626798770413155,8.861633597686627,1,3,3,1,4,2,22,5,1,4,4,6,5,1963,1963,1,1,9,8,2,415.0,3,3,3,3,3,3,2,400,5,0,380,780,2,3,1,3,6.890609120147166,813,0,7.493317248862145,1,0,1,1,4,1,3,8,4,1,3,4,1963,1,2,483,2,2,2,0,50,0,0,0,0,0,10,2008,3,4,140000,0,0,0,45,45,45
897,30,3,3.912023005428146,9.078521797355334,1,3,3,1,4,2,7,5,1,4,5,4,6,1936,1950,2,1,7,7,3,0.0,3,3,2,3,3,3,3,285,5,0,666,951,2,4,0,3,6.85751406254539,0,0,6.85751406254539,0,0,1,0,2,1,3,6,4,0,4,3,1936,2,1,327,2,2,2,0,28,0,0,0,0,0,4,2006,3,2,106500,0,0,0,70,56,70
898,90,4,4.1588830833596715,8.85623355614316,1,3,3,1,4,2,13,4,1,2,4,5,5,1979,1979,2,1,6,6,3,0.0,3,3,1,3,3,3,5,0,5,0,0,0,2,3,1,3,7.02108396428914,1120,0,7.7142311448490855,0,0,2,0,6,2,3,12,4,0,4,3,1979,2,2,528,2,2,2,154,0,0,0,0,0,0,6,2009,3,0,142953,0,0,0,30,30,30
899,20,4,4.605170185988092,9.466454374960302,1,2,3,1,4,2,16,5,1,4,5,9,5,2009,2010,1,1,10,10,1,760.0,1,3,4,1,3,1,4,2188,5,0,142,2330,2,4,1,3,7.768110378525988,0,0,7.768110378525988,1,0,2,1,2,1,1,11,4,2,4,4,2009,0,3,820,2,2,2,0,67,0,0,0,0,0,3,2010,2,3,611657,0,0,0,1,0,1
900,20,4,4.174387269895637,8.852664927703866,1,3,3,1,4,2,15,4,1,4,5,5,7,1961,1994,2,1,9,6,3,0.0,3,3,3,3,3,3,2,465,5,0,447,912,2,3,1,3,7.119635638017636,0,0,7.119635638017636,0,0,1,0,3,1,3,6,4,1,3,4,1961,2,1,288,2,2,2,0,0,0,0,0,0,0,6,2006,3,4,135000,0,0,0,45,12,45
